series,timestamp,value,label,another_value,other_value
series_a,2019-01-20T04:16:37.000Z,13.1875,,-0.978,0.228
series_a,2019-01-20T04:21:37.000Z,12.875,,-0.355,0.549
series_a,2019-01-20T04:26:37.000Z,12.8125,,0.595,0.338
series_a,2019-01-20T04:31:37.000Z,12.3125,,0.998,0.322
series_a,2019-01-20T04:36:37.000Z,12.0,,0.483,0.669
series_a,2019-01-20T04:41:37.000Z,11.8125,,-0.476,0.793
series_a,2019-01-20T04:46:37.000Z,11.625,,-0.997,0.818
series_a,2019-01-20T04:51:37.000Z,11.25,,-0.602,0.437
series_a,2019-01-20T04:56:37.000Z,11.75,,0.347,0.141
series_a,2019-01-20T05:01:37.000Z,11.3125,,0.977,0.335
series_a,2019-01-20T05:06:37.000Z,11.875,,0.709,0.993
series_a,2019-01-20T05:11:37.000Z,11.5625,,-0.211,0.968
series_a,2019-01-20T05:16:37.000Z,11.5625,,-0.937,0.726
series_a,2019-01-20T05:21:37.000Z,11.6875,,-0.801,0.328
series_a,2019-01-20T05:26:37.000Z,11.5625,,0.071,0.306
series_a,2019-01-20T05:31:37.000Z,11.875,,0.878,0.515
series_a,2019-01-20T05:36:37.000Z,11.5,,0.878,0.174
series_a,2019-01-20T05:41:37.000Z,11.25,,0.071,0.813
series_a,2019-01-20T05:46:37.000Z,11.5,,-0.801,0.432
series_a,2019-01-20T05:51:37.000Z,11.25,,-0.936,0.492
series_a,2019-01-20T05:56:37.000Z,11.3125,,-0.211,0.175
series_a,2019-01-20T06:01:37.000Z,11.375,,0.709,0.303
series_a,2019-01-20T06:06:37.000Z,11.125,,0.977,0.71
series_a,2019-01-20T06:11:37.000Z,11.3125,,0.347,0.698
series_a,2019-01-20T06:16:37.000Z,11.3125,,-0.602,0.039
series_a,2019-01-20T06:21:37.000Z,11.25,,-0.997,0.368
series_a,2019-01-20T06:26:37.000Z,11.125,,-0.475,0.055
series_a,2019-01-20T06:31:37.000Z,11.1875,,0.483,0.406
series_a,2019-01-20T06:36:37.000Z,11.25,,0.998,0.114
series_a,2019-01-20T06:41:37.000Z,11.5625,,0.595,0.357
series_a,2019-01-20T06:46:37.000Z,11.25,,-0.355,0.325
series_a,2019-01-20T06:51:37.000Z,11.25,,-0.978,0.166
series_a,2019-01-20T06:56:37.000Z,11.5625,,-0.702,0.654
series_a,2019-01-20T07:01:37.000Z,12.1875,,0.22,0.405
series_a,2019-01-20T07:06:37.000Z,11.5,,0.94,0.191
series_a,2019-01-20T07:11:37.000Z,11.125,,0.796,0.013
series_a,2019-01-20T07:16:37.000Z,11.3125,,-0.08,0.84
series_a,2019-01-20T07:21:37.000Z,11.375,,-0.882,0.944
series_a,2019-01-20T07:26:37.000Z,11.1875,,-0.873,0.642
series_a,2019-01-20T07:31:37.000Z,11.375,,-0.062,0.311
series_a,2019-01-20T07:36:37.000Z,11.25,,0.806,0.475
series_a,2019-01-20T07:41:37.000Z,11.4375,,0.933,0.92
series_a,2019-01-20T07:46:37.000Z,11.0,,0.202,0.964
series_a,2019-01-20T07:51:37.000Z,11.0625,,-0.715,0.671
series_a,2019-01-20T07:56:37.000Z,11.0625,,-0.975,0.688
series_a,2019-01-20T08:01:37.000Z,11.0625,,-0.338,0.059
series_a,2019-01-20T08:06:37.000Z,11.0,,0.609,0.366
series_a,2019-01-20T08:11:37.000Z,10.9375,,0.996,0.954
series_a,2019-01-20T08:16:37.000Z,11.0,,0.468,0.809
series_a,2019-01-20T08:21:37.000Z,10.9375,,-0.491,0.261
series_a,2019-01-20T08:26:37.000Z,10.9375,,-0.998,0.093
series_a,2019-01-20T08:31:37.000Z,11.125,,-0.588,0.31
series_a,2019-01-20T08:36:37.000Z,11.125,,0.363,0.661
series_a,2019-01-20T08:41:37.000Z,9.75,,0.98,0.822
series_a,2019-01-20T08:46:37.000Z,9.625,,0.696,0.885
series_a,2019-01-20T08:51:37.000Z,9.625,,-0.228,0.197
series_a,2019-01-20T08:56:37.000Z,9.5,,-0.943,0.609
series_a,2019-01-20T09:01:37.000Z,9.5625,,-0.79,0.704
series_a,2019-01-20T09:06:37.000Z,9.6875,,0.089,0.437
series_a,2019-01-20T09:11:37.000Z,9.625,,0.886,0.774
series_a,2019-01-20T09:16:37.000Z,9.75,,0.869,0.675
series_a,2019-01-20T09:21:37.000Z,9.6875,,0.053,0.237
series_a,2019-01-20T09:26:37.000Z,9.625,,-0.812,0.916
series_a,2019-01-20T09:31:37.000Z,9.75,,-0.93,0.464
series_a,2019-01-20T09:36:37.000Z,9.6875,,-0.193,0.894
series_a,2019-01-20T09:41:37.000Z,9.75,,0.721,0.148
series_a,2019-01-20T09:46:37.000Z,9.6875,,0.973,0.75
series_a,2019-01-20T09:51:37.000Z,9.8125,,0.33,0.933
series_a,2019-01-20T09:56:37.000Z,9.875,,-0.616,0.982
series_a,2019-01-20T10:01:37.000Z,10.0,,-0.996,0.62
series_a,2019-01-20T10:06:37.000Z,9.9375,,-0.46,0.806
series_a,2019-01-20T10:11:37.000Z,10.375,,0.499,0.582
series_a,2019-01-20T10:16:37.000Z,10.1875,,0.999,0.147
series_a,2019-01-20T10:21:37.000Z,10.3125,,0.58,0.146
series_a,2019-01-20T10:26:37.000Z,10.1875,,-0.372,0.354
series_a,2019-01-20T10:31:37.000Z,10.1875,,-0.982,0.513
series_a,2019-01-20T10:36:37.000Z,10.125,,-0.69,0.13
series_a,2019-01-20T10:41:37.000Z,10.0625,,0.237,0.485
series_a,2019-01-20T10:46:37.000Z,10.0625,,0.945,0.69
series_a,2019-01-20T10:51:37.000Z,10.1875,,0.785,0.265
series_a,2019-01-20T10:56:37.000Z,10.25,,-0.097,0.175
series_a,2019-01-20T11:01:37.000Z,10.1875,,-0.89,0.386
series_a,2019-01-20T11:06:37.000Z,10.5,,-0.864,0.352
series_a,2019-01-20T11:11:37.000Z,10.625,,-0.044,0.413
series_a,2019-01-20T11:16:37.000Z,10.4375,,0.817,0.003
series_a,2019-01-20T11:21:37.000Z,10.5,,0.927,0.179
series_a,2019-01-20T11:26:37.000Z,10.75,,0.185,0.205
series_a,2019-01-20T11:31:37.000Z,10.6875,,-0.727,0.31
series_a,2019-01-20T11:36:37.000Z,10.5625,,-0.97,0.473
series_a,2019-01-20T11:41:37.000Z,10.75,,-0.321,0.972
series_a,2019-01-20T11:46:37.000Z,10.6875,,0.623,0.077
series_a,2019-01-20T11:51:37.000Z,10.9375,,0.995,0.636
series_a,2019-01-20T11:56:37.000Z,10.875,,0.452,0.18
series_a,2019-01-20T12:01:37.000Z,10.875,,-0.506,0.687
series_a,2019-01-20T12:06:37.000Z,10.9375,,-0.999,0.661
series_a,2019-01-20T12:11:37.000Z,11.125,,-0.573,0.144
series_a,2019-01-20T12:16:37.000Z,11.25,,0.38,0.775
series_a,2019-01-20T12:21:37.000Z,10.875,,0.984,0.966
series_a,2019-01-20T12:26:37.000Z,10.9375,,0.683,0.192
series_a,2019-01-20T12:31:37.000Z,10.8125,,-0.245,0.981
series_a,2019-01-20T12:36:37.000Z,10.9375,,-0.948,0.036
series_a,2019-01-20T12:41:37.000Z,10.75,,-0.779,0.213
series_a,2019-01-20T12:46:37.000Z,10.5625,,0.106,0.432
series_a,2019-01-20T12:51:37.000Z,10.125,,0.894,0.888
series_a,2019-01-20T12:56:37.000Z,10.0625,,0.86,0.948
series_a,2019-01-20T13:01:37.000Z,9.9375,,0.035,0.285
series_a,2019-01-20T13:06:37.000Z,10.3125,,-0.822,0.695
series_a,2019-01-20T13:11:37.000Z,10.1875,,-0.923,0.124
series_a,2019-01-20T13:16:37.000Z,10.0,,-0.176,0.423
series_a,2019-01-20T13:21:37.000Z,9.625,,0.733,0.484
series_a,2019-01-20T13:26:37.000Z,9.6875,,0.968,0.654
series_a,2019-01-20T13:31:37.000Z,9.6875,,0.313,0.961
series_a,2019-01-20T13:36:37.000Z,10.1875,,-0.63,0.348
series_a,2019-01-20T13:41:37.000Z,10.1875,,-0.994,0.554
series_a,2019-01-20T13:46:37.000Z,10.3125,,-0.444,0.819
series_a,2019-01-20T13:51:37.000Z,10.375,,0.514,0.407
series_a,2019-01-20T13:56:37.000Z,10.375,,1.0,0.411
series_a,2019-01-20T14:01:37.000Z,10.5625,,0.566,0.001
series_a,2019-01-20T14:06:37.000Z,10.5625,,-0.388,0.384
series_a,2019-01-20T14:11:37.000Z,10.625,,-0.985,0.706
series_a,2019-01-20T14:16:37.000Z,10.6875,,-0.677,0.602
series_a,2019-01-20T14:21:37.000Z,10.75,,0.254,0.624
series_a,2019-01-20T14:26:37.000Z,10.9375,,0.951,0.761
series_a,2019-01-20T14:31:37.000Z,11.125,,0.774,0.876
series_a,2019-01-20T14:36:37.000Z,11.0625,,-0.115,0.625
series_a,2019-01-20T14:41:37.000Z,11.1875,,-0.898,0.443
series_a,2019-01-20T14:46:37.000Z,11.375,,-0.855,0.193
series_a,2019-01-20T14:51:37.000Z,11.5625,,-0.026,0.245
series_a,2019-01-20T14:56:37.000Z,11.6875,,0.827,0.168
series_a,2019-01-20T15:01:37.000Z,11.875,,0.92,0.474
series_a,2019-01-20T15:06:37.000Z,12.3125,,0.167,0.082
series_a,2019-01-20T15:11:37.000Z,12.8125,,-0.739,0.558
series_a,2019-01-20T15:16:37.000Z,13.25,,-0.966,0.659
series_a,2019-01-20T15:21:37.000Z,13.5625,,-0.305,0.57
series_a,2019-01-20T15:26:37.000Z,13.5,,0.637,0.009
series_a,2019-01-20T15:31:37.000Z,13.125,,0.993,0.099
series_a,2019-01-20T15:36:37.000Z,13.0625,,0.436,0.644
series_a,2019-01-20T15:41:37.000Z,13.0625,,-0.522,0.218
series_a,2019-01-20T15:46:37.000Z,13.25,,-1.0,0.331
series_a,2019-01-20T15:51:37.000Z,13.375,,-0.559,0.065
series_a,2019-01-20T15:56:37.000Z,13.8125,,0.396,0.98
series_a,2019-01-20T16:01:37.000Z,13.8125,,0.987,0.856
series_a,2019-01-20T16:06:37.000Z,14.9375,,0.67,0.778
series_a,2019-01-20T16:11:37.000Z,15.3125,,-0.263,0.285
series_a,2019-01-20T16:16:37.000Z,15.75,,-0.954,0.045
series_a,2019-01-20T16:21:37.000Z,16.25,,-0.768,0.302
series_a,2019-01-20T16:26:37.000Z,16.375,,0.124,0.792
series_a,2019-01-20T16:31:37.000Z,16.5,,0.902,0.557
series_a,2019-01-20T16:36:37.000Z,16.625,,0.851,0.769
series_a,2019-01-20T16:41:37.000Z,17.0,,0.018,0.695
series_a,2019-01-20T16:46:37.000Z,17.25,,-0.832,0.523
series_a,2019-01-20T16:51:37.000Z,17.3125,,-0.916,0.088
series_a,2019-01-20T16:56:37.000Z,17.4375,,-0.158,0.427
series_a,2019-01-20T17:01:37.000Z,17.625,,0.745,0.281
series_a,2019-01-20T17:06:37.000Z,17.75,,0.964,0.295
series_a,2019-01-20T17:11:37.000Z,18.0,,0.296,0.062
series_a,2019-01-20T17:16:37.000Z,18.375,,-0.644,0.337
series_a,2019-01-20T17:21:37.000Z,18.4375,,-0.992,0.089
series_a,2019-01-20T17:26:37.000Z,18.375,,-0.428,0.215
series_a,2019-01-20T17:31:37.000Z,18.6875,,0.529,0.782
series_a,2019-01-20T17:36:37.000Z,18.5625,,1.0,0.298
series_a,2019-01-20T17:41:37.000Z,18.625,,0.551,0.166
series_a,2019-01-20T17:46:37.000Z,18.5,,-0.404,0.247
series_a,2019-01-20T17:51:37.000Z,18.5625,,-0.988,0.277
series_a,2019-01-20T17:56:37.000Z,18.375,,-0.664,0.962
series_a,2019-01-20T18:01:37.000Z,18.9375,,0.271,0.274
series_a,2019-01-20T18:06:37.000Z,18.125,,0.956,0.779
series_a,2019-01-20T18:11:37.000Z,18.375,,0.762,0.825
series_a,2019-01-20T18:16:37.000Z,18.1875,,-0.133,0.744
series_a,2019-01-20T18:21:37.000Z,18.5625,,-0.906,0.812
series_a,2019-01-20T18:26:37.000Z,19.125,,-0.846,0.809
series_a,2019-01-20T18:31:37.000Z,18.875,,-0.009,0.383
series_a,2019-01-20T18:36:37.000Z,19.3125,,0.837,0.256
series_a,2019-01-20T18:41:37.000Z,19.625,,0.913,0.265
series_a,2019-01-20T18:46:37.000Z,18.625,,0.15,0.18
series_a,2019-01-20T18:51:37.000Z,18.0,,-0.751,0.866
series_a,2019-01-20T18:56:37.000Z,17.875,,-0.961,0.141
series_a,2019-01-20T19:01:37.000Z,17.875,,-0.288,0.571
series_a,2019-01-20T19:06:37.000Z,17.75,,0.65,0.366
series_a,2019-01-20T19:11:37.000Z,17.9375,,0.991,0.102
series_a,2019-01-20T19:16:37.000Z,17.5625,,0.42,0.054
series_a,2019-01-20T19:21:37.000Z,17.375,,-0.537,0.703
series_a,2019-01-20T19:26:37.000Z,17.5,,-1.0,0.434
series_a,2019-01-20T19:31:37.000Z,17.4375,,-0.544,0.857
series_a,2019-01-20T19:36:37.000Z,17.625,,0.412,0.435
series_a,2019-01-20T19:41:37.000Z,17.625,,0.989,0.846
series_a,2019-01-20T19:46:37.000Z,17.375,,0.657,0.262
series_a,2019-01-20T19:51:37.000Z,17.1875,,-0.28,0.416
series_a,2019-01-20T19:56:37.000Z,17.25,,-0.959,0.443
series_a,2019-01-20T20:01:37.000Z,17.0,,-0.757,0.909
series_a,2019-01-20T20:06:37.000Z,17.0,,0.141,0.098
series_a,2019-01-20T20:11:37.000Z,16.8125,,0.909,0.43
series_a,2019-01-20T20:16:37.000Z,16.8125,,0.841,0.119
series_a,2019-01-20T20:21:37.000Z,16.875,,-0.0,0.268
series_a,2019-01-20T20:26:37.000Z,16.6875,,-0.842,0.576
series_a,2019-01-20T20:31:37.000Z,16.8125,,-0.909,0.983
series_a,2019-01-20T20:36:37.000Z,16.6875,,-0.141,0.01
series_a,2019-01-20T20:41:37.000Z,16.5625,,0.757,0.728
series_a,2019-01-20T20:46:37.000Z,16.5625,,0.959,0.555
series_a,2019-01-20T20:51:37.000Z,16.5,,0.279,0.836
series_a,2019-01-20T20:56:37.000Z,16.5,,-0.657,0.919
series_a,2019-01-20T21:01:37.000Z,16.5625,,-0.989,0.274
series_a,2019-01-20T21:06:37.000Z,16.375,,-0.412,0.911
series_a,2019-01-20T21:11:37.000Z,16.3125,,0.544,0.497
series_a,2019-01-20T21:16:37.000Z,16.1875,,1.0,0.064
series_a,2019-01-20T21:21:37.000Z,16.25,,0.536,0.613
series_a,2019-01-20T21:26:37.000Z,16.125,,-0.42,0.392
series_a,2019-01-20T21:31:37.000Z,16.0625,,-0.991,0.868
series_a,2019-01-20T21:36:37.000Z,15.875,,-0.65,0.053
series_a,2019-01-20T21:41:37.000Z,15.9375,,0.288,0.922
series_a,2019-01-20T21:46:37.000Z,15.9375,,0.961,0.555
series_a,2019-01-20T21:51:37.000Z,15.8125,,0.751,0.758
series_a,2019-01-20T21:56:37.000Z,15.75,,-0.15,0.517
series_a,2019-01-20T22:01:37.000Z,15.625,,-0.913,0.643
series_a,2019-01-20T22:06:37.000Z,15.4375,,-0.837,0.084
series_a,2019-01-20T22:11:37.000Z,15.25,,0.009,0.978
series_a,2019-01-20T22:16:37.000Z,14.875,,0.846,0.027
series_a,2019-01-20T22:21:37.000Z,14.75,,0.906,0.38
series_a,2019-01-20T22:26:37.000Z,14.5,,0.132,0.319
series_a,2019-01-20T22:31:37.000Z,14.375,,-0.763,0.628
series_a,2019-01-20T22:36:37.000Z,14.25,,-0.956,0.708
series_a,2019-01-20T22:41:37.000Z,14.0,,-0.271,0.271
series_a,2019-01-20T22:46:37.000Z,13.75,,0.664,0.072
series_a,2019-01-20T22:51:37.000Z,13.875,,0.988,0.754
series_a,2019-01-20T22:56:37.000Z,13.9375,,0.404,0.515
series_a,2019-01-20T23:01:37.000Z,13.875,,-0.552,0.6
series_a,2019-01-20T23:06:37.000Z,13.6875,,-1.0,0.819
series_a,2019-01-20T23:11:37.000Z,13.625,,-0.529,0.261
series_a,2019-01-20T23:16:37.000Z,13.5625,,0.428,0.567
series_a,2019-01-20T23:21:37.000Z,13.25,,0.992,0.558
series_a,2019-01-20T23:26:37.000Z,13.0,,0.643,0.801
series_a,2019-01-20T23:31:37.000Z,13.0,,-0.297,0.154
series_a,2019-01-20T23:36:37.000Z,12.875,,-0.964,0.93
series_a,2019-01-20T23:41:37.000Z,12.8125,,-0.745,0.569
series_a,2019-01-20T23:46:37.000Z,12.625,,0.159,0.613
series_a,2019-01-20T23:51:37.000Z,12.5625,,0.917,0.571
series_a,2019-01-20T23:56:37.000Z,12.5625,,0.832,0.125
series_a,2019-01-21T00:01:37.000Z,12.375,,-0.018,0.371
series_a,2019-01-21T00:06:37.000Z,12.375,,-0.851,0.246
series_a,2019-01-21T00:11:37.000Z,12.3125,,-0.902,0.884
series_a,2019-01-21T00:16:37.000Z,12.25,,-0.123,0.077
series_a,2019-01-21T00:21:37.000Z,12.25,,0.768,0.792
series_a,2019-01-21T00:26:37.000Z,12.1875,,0.954,0.45
series_a,2019-01-21T00:31:37.000Z,12.125,,0.262,0.376
series_a,2019-01-21T00:36:37.000Z,12.0,,-0.67,0.035
series_a,2019-01-21T00:41:37.000Z,11.75,,-0.987,0.558
series_a,2019-01-21T00:46:37.000Z,11.6875,,-0.396,0.268
series_a,2019-01-21T00:51:37.000Z,11.6875,,0.559,0.928
series_a,2019-01-21T00:56:37.000Z,11.625,,1.0,0.44
series_a,2019-01-21T01:01:37.000Z,11.625,,0.521,0.913
series_a,2019-01-21T01:06:37.000Z,11.8125,,-0.436,0.781
series_a,2019-01-21T01:11:37.000Z,11.625,,-0.993,0.369
series_a,2019-01-21T01:16:37.000Z,11.5625,,-0.637,0.962
series_a,2019-01-21T01:21:37.000Z,11.5625,,0.305,0.872
series_a,2019-01-21T01:26:37.000Z,11.4375,,0.966,0.67
series_a,2019-01-21T01:31:37.000Z,11.25,,0.739,0.732
series_a,2019-01-21T01:36:37.000Z,11.1875,,-0.168,0.578
series_a,2019-01-21T01:41:37.000Z,11.125,,-0.92,0.054
series_a,2019-01-21T01:46:37.000Z,11.125,,-0.827,0.973
series_a,2019-01-21T01:51:37.000Z,11.125,,0.027,0.612
series_a,2019-01-21T01:56:37.000Z,11.0,,0.856,0.368
series_a,2019-01-21T02:01:37.000Z,10.9375,,0.898,0.556
series_a,2019-01-21T02:06:37.000Z,10.8125,,0.115,0.152
series_a,2019-01-21T02:11:37.000Z,10.875,,-0.774,0.323
series_a,2019-01-21T02:16:37.000Z,10.9375,,-0.951,0.248
series_a,2019-01-21T02:21:37.000Z,10.875,,-0.254,0.146
series_a,2019-01-21T02:26:37.000Z,10.6875,,0.677,0.107
series_a,2019-01-21T02:31:37.000Z,10.5625,,0.985,0.557
series_a,2019-01-21T02:36:37.000Z,10.6875,,0.388,0.751
series_a,2019-01-21T02:41:37.000Z,10.5,,-0.566,0.56
series_a,2019-01-21T02:46:37.000Z,10.5625,,-1.0,0.389
series_a,2019-01-21T02:51:37.000Z,10.4375,,-0.514,0.191
series_a,2019-01-21T02:56:37.000Z,10.5625,,0.444,0.179
series_a,2019-01-21T03:01:37.000Z,10.3125,,0.994,0.474
series_a,2019-01-21T03:06:37.000Z,10.0625,,0.63,0.59
series_a,2019-01-21T03:11:37.000Z,10.0625,,-0.313,0.757
series_a,2019-01-21T03:16:37.000Z,9.8125,,-0.968,0.99
series_a,2019-01-21T03:21:37.000Z,10.25,,-0.733,0.373
series_a,2019-01-21T03:26:37.000Z,10.25,,0.176,0.061
series_a,2019-01-21T03:31:37.000Z,9.9375,,0.924,0.283
series_a,2019-01-21T03:36:37.000Z,9.875,,0.822,0.775
series_a,2019-01-21T03:41:37.000Z,9.8125,,-0.036,0.802
series_a,2019-01-21T03:46:37.000Z,10.0,,-0.86,0.223
series_a,2019-01-21T03:51:37.000Z,9.8125,,-0.894,0.958
series_a,2019-01-21T03:56:37.000Z,9.8125,,-0.106,0.404
series_a,2019-01-21T04:01:37.000Z,9.8125,,0.78,0.526
series_a,2019-01-21T04:06:37.000Z,9.875,,0.948,0.344
series_a,2019-01-21T04:11:37.000Z,9.875,,0.245,0.285
series_a,2019-01-21T04:16:37.000Z,9.8125,,-0.683,0.336
series_a,2019-01-21T04:21:37.000Z,9.75,,-0.984,0.866
series_a,2019-01-21T04:26:37.000Z,9.625,,-0.379,0.561
series_a,2019-01-21T04:31:37.000Z,9.625,,0.574,0.608
series_a,2019-01-21T04:36:37.000Z,9.625,,0.999,0.026
series_a,2019-01-21T04:41:37.000Z,9.5,,0.506,0.178
series_a,2019-01-21T04:46:37.000Z,9.4375,,-0.452,0.925
series_a,2019-01-21T04:51:37.000Z,9.0625,,-0.995,0.424
series_a,2019-01-21T04:56:37.000Z,9.0,,-0.623,0.235
series_a,2019-01-21T05:01:37.000Z,8.9375,,0.322,0.868
series_a,2019-01-21T05:06:37.000Z,9.0,,0.971,0.84
series_a,2019-01-21T05:11:37.000Z,8.75,,0.727,0.405
series_a,2019-01-21T05:16:37.000Z,8.9375,,-0.185,0.797
series_a,2019-01-21T05:21:37.000Z,8.875,,-0.927,0.006
series_a,2019-01-21T05:26:37.000Z,8.9375,,-0.817,0.102
series_a,2019-01-21T05:31:37.000Z,8.75,,0.044,0.896
series_a,2019-01-21T05:36:37.000Z,8.625,,0.865,0.212
series_a,2019-01-21T05:41:37.000Z,8.9375,,0.89,0.885
series_a,2019-01-21T05:46:37.000Z,9.125,,0.097,0.533
series_a,2019-01-21T05:51:37.000Z,9.1875,,-0.785,0.484
series_a,2019-01-21T05:56:37.000Z,9.125,,-0.945,0.332
series_a,2019-01-21T06:01:37.000Z,9.3125,,-0.237,0.512
series_a,2019-01-21T06:06:37.000Z,8.9375,,0.69,0.199
series_a,2019-01-21T06:11:37.000Z,8.8125,,0.982,0.708
series_a,2019-01-21T06:16:37.000Z,9.125,,0.371,0.484
series_a,2019-01-21T06:21:37.000Z,8.8125,,-0.581,0.056
series_a,2019-01-21T06:26:37.000Z,8.9375,,-0.999,0.371
series_a,2019-01-21T06:31:37.000Z,8.9375,,-0.499,0.243
series_a,2019-01-21T06:36:37.000Z,8.75,,0.46,0.402
series_a,2019-01-21T06:41:37.000Z,8.75,,0.996,0.24
series_a,2019-01-21T06:46:37.000Z,9.0,,0.616,0.983
series_a,2019-01-21T06:51:37.000Z,8.9375,,-0.33,0.648
series_a,2019-01-21T06:56:37.000Z,9.25,,-0.973,0.455
series_a,2019-01-21T07:01:37.000Z,9.1875,,-0.721,0.947
series_a,2019-01-21T07:06:37.000Z,9.1875,,0.194,0.709
series_a,2019-01-21T07:11:37.000Z,9.25,,0.93,0.131
series_a,2019-01-21T07:16:37.000Z,9.0625,,0.812,0.679
series_a,2019-01-21T07:21:37.000Z,9.125,,-0.053,0.316
series_a,2019-01-21T07:26:37.000Z,8.875,,-0.869,0.874
series_a,2019-01-21T07:31:37.000Z,8.8125,,-0.886,0.53
series_a,2019-01-21T07:36:37.000Z,9.125,,-0.088,0.317
series_a,2019-01-21T07:41:37.000Z,9.0,,0.791,0.205
series_a,2019-01-21T07:46:37.000Z,9.125,,0.942,0.002
series_a,2019-01-21T07:51:37.000Z,9.3125,,0.228,0.901
series_a,2019-01-21T07:56:37.000Z,9.3125,,-0.696,0.038
series_a,2019-01-21T08:01:37.000Z,9.375,,-0.98,0.719
series_a,2019-01-21T08:06:37.000Z,9.4375,,-0.363,0.25
series_a,2019-01-21T08:11:37.000Z,9.25,,0.588,0.591
series_a,2019-01-21T08:16:37.000Z,9.3125,,0.998,0.449
series_a,2019-01-21T08:21:37.000Z,9.125,,0.491,0.402
series_a,2019-01-21T08:26:37.000Z,9.125,,-0.468,0.586
series_a,2019-01-21T08:31:37.000Z,8.875,,-0.996,0.99
series_a,2019-01-21T08:36:37.000Z,9.125,,-0.609,0.772
series_a,2019-01-21T08:41:37.000Z,8.9375,,0.338,0.072
series_a,2019-01-21T08:46:37.000Z,8.9375,,0.975,0.476
series_a,2019-01-21T08:51:37.000Z,8.875,,0.715,0.948
series_a,2019-01-21T08:56:37.000Z,8.9375,,-0.202,0.034
series_a,2019-01-21T09:01:37.000Z,9.125,,-0.933,0.707
series_a,2019-01-21T09:06:37.000Z,9.0625,,-0.806,0.117
series_a,2019-01-21T09:11:37.000Z,9.125,,0.062,0.653
series_a,2019-01-21T09:16:37.000Z,9.0,,0.873,0.498
series_a,2019-01-21T09:21:37.000Z,8.875,,0.882,0.802
series_a,2019-01-21T09:26:37.000Z,8.6875,,0.079,0.848
series_a,2019-01-21T09:31:37.000Z,8.5625,,-0.796,0.684
series_a,2019-01-21T09:36:37.000Z,8.5625,,-0.939,0.978
series_a,2019-01-21T09:41:37.000Z,8.5625,,-0.219,0.226
series_a,2019-01-21T09:46:37.000Z,8.25,,0.703,0.733
series_a,2019-01-21T09:51:37.000Z,8.1875,,0.978,0.601
series_a,2019-01-21T09:56:37.000Z,8.25,,0.355,0.031
series_a,2019-01-21T10:01:37.000Z,8.0625,,-0.595,0.867
series_a,2019-01-21T10:06:37.000Z,8.0,,-0.998,0.933
series_a,2019-01-21T10:11:37.000Z,7.9375,,-0.483,0.861
series_a,2019-01-21T10:16:37.000Z,7.75,,0.476,0.575
series_a,2019-01-21T10:21:37.000Z,7.625,,0.997,0.65
series_a,2019-01-21T10:26:37.000Z,7.6875,,0.602,0.129
series_a,2019-01-21T10:31:37.000Z,7.75,,-0.347,0.036
series_a,2019-01-21T10:36:37.000Z,7.8125,,-0.977,0.794
series_a,2019-01-21T10:41:37.000Z,7.8125,,-0.709,0.79
series_a,2019-01-21T10:46:37.000Z,7.75,,0.211,0.956
series_a,2019-01-21T10:51:37.000Z,7.75,,0.937,0.963
series_a,2019-01-21T10:56:37.000Z,7.625,,0.801,0.031
series_a,2019-01-21T11:01:37.000Z,7.5625,,-0.071,0.485
series_a,2019-01-21T11:06:37.000Z,7.4375,,-0.878,0.953
series_a,2019-01-21T11:11:37.000Z,7.625,,-0.878,0.084
series_a,2019-01-21T11:16:37.000Z,8.375,,-0.071,0.038
series_a,2019-01-21T11:21:37.000Z,8.6875,,0.801,0.52
series_a,2019-01-21T11:26:37.000Z,8.8125,,0.936,0.803
series_a,2019-01-21T11:31:37.000Z,9.0625,,0.211,0.964
series_a,2019-01-21T11:36:37.000Z,9.375,,-0.709,0.953
series_a,2019-01-21T11:41:37.000Z,9.375,,-0.977,0.09
series_a,2019-01-21T11:46:37.000Z,9.375,,-0.346,0.426
series_a,2019-01-21T11:51:37.000Z,9.625,,0.602,0.91
series_a,2019-01-21T11:56:37.000Z,9.75,,0.997,0.662
series_a,2019-01-21T12:01:37.000Z,9.875,,0.475,0.406
series_a,2019-01-21T12:06:37.000Z,10.25,,-0.483,0.901
series_a,2019-01-21T12:11:37.000Z,10.75,,-0.998,0.385
series_a,2019-01-21T12:16:37.000Z,11.1875,,-0.595,0.63
series_a,2019-01-21T12:21:37.000Z,11.5,,0.355,0.618
series_a,2019-01-21T12:26:37.000Z,11.6875,,0.978,0.697
series_a,2019-01-21T12:31:37.000Z,12.0,,0.702,0.996
series_a,2019-01-21T12:36:37.000Z,12.125,,-0.22,0.372
series_a,2019-01-21T12:41:37.000Z,12.1875,,-0.94,0.791
series_a,2019-01-21T12:46:37.000Z,12.1875,,-0.796,0.218
series_a,2019-01-21T12:51:37.000Z,11.9375,,0.08,0.899
series_a,2019-01-21T12:56:37.000Z,12.4375,,0.882,0.024
series_a,2019-01-21T13:01:37.000Z,12.8125,,0.873,0.288
series_a,2019-01-21T13:06:37.000Z,13.3125,,0.062,0.933
series_a,2019-01-21T13:11:37.000Z,13.5,,-0.807,0.528
series_a,2019-01-21T13:16:37.000Z,13.5,,-0.933,0.08
series_a,2019-01-21T13:21:37.000Z,13.875,,-0.202,0.831
series_a,2019-01-21T13:26:37.000Z,14.25,,0.715,0.385
